project_code,project_name,snapshot_date,start_date,original_doc,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,project_category,target_cost_overrun_pct,target_schedule_overrun_months,delay_flag,cost_overrun_flag
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-02-01,2023-10-01,04-2025,2211.0,905.63,49.0,18,16,2,40.96019900497512,Other_Power_Transmission,0.0,1.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-03-01,2023-10-01,04-2025,2211.0,1023.63,53.0,18,17,1,46.29715061058345,Other_Power_Transmission,0.0,1.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-04-01,2023-10-01,04-2025,2211.0,1227.63,57.0,18,18,0,55.52374491180462,Other_Power_Transmission,0.0,4.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-05-01,2023-10-01,04-2025,2211.0,1551.8,60.9,18,19,-1,70.18543645409316,Other_Power_Transmission,0.0,4.0,1,0
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-06-01,2023-10-01,04-2025,2211.0,1702.27,69.4,18,20,-2,76.99095431931254,Other_Power_Transmission,0.0,4.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2024-08-01,2023-10-01,04-2025,1796.0,344.08,11.0,18,10,8,19.15812917594655,Other_Power_Transmission,0.0,0.0,0,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2024-11-01,2023-10-01,04-2025,1796.0,579.48,33.0,18,13,5,32.26503340757239,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2024-12-01,2023-10-01,04-2025,1796.0,627.48,38.0,18,14,4,34.937639198218264,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2025-01-01,2023-10-01,04-2025,1796.0,736.48,45.0,18,15,3,41.00668151447662,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2025-02-01,2023-10-01,04-2025,1796.0,787.48,56.0,18,16,2,43.84632516703786,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2025-03-01,2023-10-01,04-2025,1796.0,873.48,60.0,18,17,1,48.6347438752784,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2025-04-01,2025-04-01,10-2025,1796.0,929.48,67.0,6,0,6,51.75278396436526,Other_Power_Transmission,0.0,0.0,0,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2025-05-01,2023-10-01,04-2025,1796.0,1069.0,73.6,18,19,-1,59.521158129175944,Other_Power_Transmission,0.0,6.0,1,0
N18000375,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART C1,2025-06-01,2023-10-01,04-2025,1796.0,1149.44,77.3,18,20,-2,64.0,Other_Power_Transmission,0.0,6.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2024-08-01,2023-09-01,04-2025,2191.0,431.06,12.0,19,11,8,19.6741214057508,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2024-11-01,2023-09-01,04-2025,2191.0,668.26,42.0,19,14,5,30.50022820629849,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2024-12-01,2023-09-01,04-2025,2191.0,738.26,47.0,19,15,4,33.69511638521223,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2025-01-01,2023-09-01,04-2025,2191.0,843.26,53.0,19,16,3,38.48744865358284,Other_Power_Transmission,0.0,0.0,0,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2025-02-01,2023-09-01,04-2025,2191.0,895.26,58.0,19,17,2,40.860794157918754,Other_Power_Transmission,0.0,2.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2025-03-01,2023-09-01,04-2025,2191.0,980.26,64.0,19,18,1,44.74030123231401,Other_Power_Transmission,0.0,2.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2025-04-01,2023-09-01,04-2025,2191.0,1103.26,64.0,19,19,0,50.35417617526243,Other_Power_Transmission,0.0,4.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2025-05-01,2023-09-01,04-2025,2191.0,1440.66,67.9,19,20,-1,65.75353719762666,Other_Power_Transmission,0.0,4.0,1,0
N18000376,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART B1,2025-06-01,2023-09-01,04-2025,2191.0,1511.45,75.7,19,21,-2,68.98448197170242,Other_Power_Transmission,0.0,5.0,1,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2024-09-01,2023-11-01,07-2025,224.0,0.0,0.0,20,10,10,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2024-11-01,2023-11-01,07-2025,224.0,0.0,1.0,20,12,8,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2024-12-01,2023-11-01,07-2025,224.0,0.0,3.0,20,13,7,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2025-01-01,2023-11-01,07-2025,224.0,0.0,3.0,20,14,6,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2025-02-01,2023-11-01,07-2025,224.0,0.0,3.0,20,15,5,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2025-03-01,2023-11-01,07-2025,224.0,0.0,3.0,20,16,4,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2025-04-01,2023-11-01,07-2025,224.0,0.0,5.0,20,17,3,0.0,Other_Power_Transmission,0.0,2.0,1,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE- IV PART E4,2025-05-01,2023-11-01,07-2025,224.0,2.64,6.0,20,18,2,1.1785714285714286,Other_Power_Transmission,0.0,2.0,1,0
N18000377,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,2025-06-01,2023-11-01,07-2025,224.0,15.68,7.0,20,19,1,6.999999999999999,Other_Power_Transmission,0.0,4.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2024-08-01,2022-12-01,03-2025,331.0,7.66,26.0,27,20,7,2.314199395770393,Other_Power_Transmission,0.0,5.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2024-12-01,2022-12-01,03-2025,331.0,8.66,26.0,27,24,3,2.6163141993957706,Other_Power_Transmission,0.0,5.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2025-01-01,2022-12-01,03-2025,331.0,8.66,26.0,27,25,2,2.6163141993957706,Other_Power_Transmission,0.0,5.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2025-02-01,2022-12-01,03-2025,331.0,8.66,26.0,27,26,1,2.6163141993957706,Other_Power_Transmission,0.0,12.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2025-03-01,2022-12-01,03-2025,331.0,8.66,26.0,27,27,0,2.6163141993957706,Other_Power_Transmission,0.0,13.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2025-04-01,2025-03-01,04-2026,331.0,8.66,26.0,13,1,12,2.6163141993957706,Other_Power_Transmission,0.0,0.0,0,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2025-05-01,2022-12-01,03-2025,331.0,8.66,26.0,27,29,-2,2.6163141993957706,Other_Power_Transmission,0.0,13.0,1,0
N18000378,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART J,2025-06-01,2022-12-01,03-2025,331.0,18.23,27.0,27,30,-3,5.507552870090635,Other_Power_Transmission,0.0,13.0,1,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-08-01,2023-11-01,06-2025,428.0,0.0,1.0,19,9,10,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,1354 TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-09-01,2023-11-01,06-2025,428.0,0.0,1.0,19,10,9,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-11-01,2023-11-01,06-2025,428.0,0.0,3.0,19,12,7,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-12-01,2023-11-01,06-2025,428.0,0.0,6.0,19,13,6,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-01-01,2023-11-01,06-2025,428.0,0.0,6.0,19,14,5,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-02-01,2023-11-01,06-2025,428.0,0.0,6.0,19,15,4,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-03-01,2023-11-01,06-2025,428.0,0.0,20.0,19,16,3,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-04-01,2023-11-01,06-2025,428.0,0.0,35.0,19,17,2,0.0,Other_Power_Transmission,0.0,3.0,1,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-05-01,2023-11-01,06-2025,428.0,51.42,42.0,19,18,1,12.014018691588785,Other_Power_Transmission,0.0,3.0,1,0
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-06-01,2023-11-01,06-2025,428.0,85.6,45.0,19,19,0,20.0,Other_Power_Transmission,0.0,3.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2024-08-01,2023-09-01,03-2025,1249.0,83.51,10.0,18,11,7,6.6861489191353085,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2024-09-01,2023-09-01,03-2025,1249.0,93.81,15.0,18,12,6,7.510808646917535,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2024-11-01,2023-09-01,03-2025,1249.0,144.81,39.0,18,14,4,11.594075260208166,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2024-12-01,2023-09-01,03-2025,1249.0,175.81,43.0,18,15,3,14.076060848678942,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2025-01-01,2023-09-01,03-2025,1249.0,226.81,46.0,18,16,2,18.159327461969575,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2025-02-01,2023-09-01,03-2025,1249.0,270.81,50.0,18,17,1,21.68214571657326,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2025-03-01,2023-09-01,03-2025,1249.0,340.81,52.0,18,18,0,27.286629303442755,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2025-04-01,2023-09-01,03-2025,1249.0,418.81,53.0,18,19,-1,33.531625300240194,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2025-05-01,2023-09-01,03-2025,1249.0,568.7,56.7,18,20,-2,45.53242594075261,Transmission_System,0.0,6.0,1,0
N18000380,TRANSMISSION SCHEME FOR SOLAR ENERGY ZONE IN ANANTHPURAM (2500MW) AND KURNOOL (1000MW),2025-06-01,2023-09-01,03-2025,1249.0,761.69,67.5,18,21,-3,60.98398718975181,Transmission_System,0.0,6.0,1,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2024-09-01,2023-07-01,07-2025,334.0,0.0,0.0,24,14,10,0.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2024-12-01,2023-07-01,07-2025,334.0,0.0,3.0,24,17,7,0.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2025-01-01,2023-07-01,07-2025,334.0,0.0,4.0,24,18,6,0.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2025-02-01,2023-07-01,07-2025,334.0,0.0,6.0,24,19,5,0.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2025-03-01,2023-07-01,07-2025,334.0,0.0,12.0,24,20,4,0.0,Transmission_System,0.0,0.0,0,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2025-04-01,2023-07-01,07-2025,334.0,0.0,15.0,24,21,3,0.0,Transmission_System,0.0,1.0,1,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2025-05-01,2023-07-01,07-2025,334.0,33.54,18.0,24,22,2,10.04191616766467,Transmission_System,0.0,1.0,1,0
N18000383,TS FOR EVACUATION OF POWER FROM POTENTIAL RE ZONE IN KHAVDA AREA OF GUJARAT UNDER PH-IV PART E3,2025-06-01,2023-07-01,07-2025,334.0,63.46,21.0,24,23,1,19.0,Transmission_System,0.0,2.0,1,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-08-01,2023-12-01,12-2025,3752.0,113.02,1.0,24,8,16,3.0122601279317696,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-09-01,2023-12-01,12-2025,3752.0,187.02,1.0,24,9,15,4.98454157782516,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-11-01,2023-12-01,12-2025,3752.0,292.02,1.6,24,11,13,7.7830490405117265,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-12-01,2023-12-01,12-2025,3752.0,351.02,4.0,24,12,12,9.355543710021324,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-01-01,2023-12-01,12-2025,3752.0,357.02,5.0,24,13,11,9.51545842217484,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-02-01,2023-12-01,12-2025,3752.0,497.02,7.0,24,14,10,13.24680170575693,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-03-01,2023-12-01,12-2025,3752.0,617.02,9.0,24,15,9,16.445095948827294,Other_Power_Transmission,0.0,0.0,0,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-04-01,2023-12-01,12-2025,3752.0,797.02,12.0,24,16,8,21.24253731343283,Other_Power_Transmission,0.0,6.0,1,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-05-01,2023-12-01,12-2025,3752.0,1365.02,13.9,24,17,7,36.38113006396589,Other_Power_Transmission,0.0,6.0,1,0
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-06-01,2023-12-01,12-2025,3752.0,1463.23,20.0,24,18,6,38.99866737739872,Other_Power_Transmission,0.0,6.0,1,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A&B) AND GADAG II (PHASE A) IN KARNATAK,2024-08-01,2023-12-01,12-2025,2889.0,0.0,0.0,24,8,16,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A&B) AND GADAG II (PHASE A) IN KARNATAK,2024-09-01,2023-12-01,12-2025,2889.0,0.0,0.0,24,9,15,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2024-12-01,2023-12-01,12-2025,2889.0,207.0,11.0,24,12,12,7.165109034267912,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-01-01,2023-12-01,12-2025,2889.0,250.0,13.0,24,13,11,8.653513326410522,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-02-01,2023-12-01,12-2025,2889.0,319.0,17.0,24,14,10,11.041883004499828,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-03-01,2023-12-01,12-2025,2889.0,413.0,20.0,24,15,9,14.295604015230184,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-04-01,2023-12-01,12-2025,2889.0,602.0,24.9,24,16,8,20.837660089996536,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-05-01,2023-12-01,12-2025,2889.0,891.98,28.5,24,17,7,30.87504326756663,Other_Power_Transmission,0.0,0.0,0,0
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-06-01,2023-12-01,12-2025,2889.0,1011.29,36.7,24,18,6,35.00484596746279,Other_Power_Transmission,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2024-08-01,2023-12-01,12-2025,2998.0,107.08,3.0,24,8,16,3.5717144763175455,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2024-11-01,2023-12-01,12-2025,2998.0,239.98,15.0,24,11,13,8.004669779853234,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2024-12-01,2023-12-01,12-2025,2998.0,269.98,26.0,24,12,12,9.005336891260841,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2025-01-01,2023-12-01,12-2025,2998.0,356.98,26.0,24,13,11,11.907271514342897,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2025-02-01,2023-12-01,12-2025,2998.0,420.98,35.0,24,14,10,14.04202801867912,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2025-03-01,2023-12-01,12-2025,2998.0,527.98,39.0,24,15,9,17.611074049366245,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2025-04-01,2023-12-01,12-2025,2998.0,729.98,42.2,24,16,8,24.34889926617745,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2025-05-01,2023-12-01,12-2025,2998.0,1112.98,45.3,24,17,7,37.124082721814545,Transmission_System,0.0,0.0,0,0
N18000386,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART A [BIKANER III N,2025-06-01,2023-12-01,12-2025,2998.0,1439.18,47.1,24,18,6,48.00466977985324,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2024-11-01,2023-12-01,12-2025,2056.0,215.0,20.0,24,11,13,10.457198443579768,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2024-12-01,2023-12-01,12-2025,2056.0,263.0,25.0,24,12,12,12.791828793774318,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2025-01-01,2023-12-01,12-2025,2056.0,426.0,30.0,24,13,11,20.719844357976655,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2025-02-01,2023-12-01,12-2025,2056.0,542.0,33.0,24,14,10,26.36186770428016,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2025-03-01,2023-12-01,12-2025,2056.0,660.0,43.0,24,15,9,32.1011673151751,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2025-04-01,2023-12-01,12-2025,2056.0,847.0,47.0,24,16,8,41.19649805447471,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2025-05-01,2023-12-01,12-2025,2056.0,1318.23,50.7,24,17,7,64.11624513618676,Transmission_System,0.0,0.0,0,0
N18000387,TS FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV (PART-1) [BIKANER COMPLEX] PART D [NEEMRANA II B,2025-06-01,2023-12-01,12-2025,2056.0,1318.23,53.3,24,18,6,64.11624513618676,Transmission_System,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-08-01,2024-02-01,02-2026,2148.0,0.0,3.0,24,6,18,0.0,Other_Power_Transmission,0.0,0.0,0,0
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-09-01,2024-02-01,02-2026,2148.0,0.0,3.0,24,7,17,0.0,Other_Power_Transmission,0.0,0.0,0,0
