project_code,project_name,state,snapshot_date,start_date,original_doc,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,progress_gap_pct,project_category,target_cost_overrun_pct,target_schedule_overrun_months,delay_flag,cost_overrun_flag
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-05,05-2022,11-2023,1666.0,1511.62,92.7,18,36,-18,90.73349339735893,7.299999999999997,Transmission_System,33.13325330132052,21.0,1,1
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-06,05-2022,11-2023,1666.0,2029.28,94.1,18,37,-19,121.80552220888354,5.900000000000006,Transmission_System,33.13325330132052,22.0,1,1
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2024-08,07-2022,06-2023,4546.26,2102.55,63.0,11,25,-14,46.247904871256814,37.0,Transmission_System,0.0,18.0,1,0
N18000337,1131 TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2024-09,07-2022,06-2023,4546.26,2180.35,64.0,11,26,-15,47.95920162947125,36.0,Transmission_System,0.0,18.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2024-11,07-2022,06-2023,4546.26,2423.35,75.0,11,28,-17,53.304254486105066,25.0,Transmission_System,0.0,21.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2024-12,07-2022,06-2023,4546.26,2497.35,80.0,11,29,-18,54.93196605561494,20.0,Transmission_System,0.0,21.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2025-01,07-2022,06-2023,4546.26,2550.35,84.0,11,30,-19,56.097759477020674,16.0,Transmission_System,0.0,23.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2025-02,07-2022,06-2023,4546.26,2624.35,87.0,11,31,-20,57.72547104653055,13.0,Transmission_System,0.0,24.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2025-03,07-2022,06-2023,4546.26,2680.35,89.0,11,32,-21,58.957252774808296,11.0,Transmission_System,0.0,24.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2025-04,07-2022,06-2023,4546.26,2785.35,91.0,11,33,-22,61.266843515329086,9.0,Transmission_System,0.0,27.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2025-05,07-2022,06-2023,4546.26,3969.34,92.0,11,34,-23,87.3100086664643,8.0,Transmission_System,0.0,27.0,1,0
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,,2025-06,07-2022,06-2023,4546.26,4091.67,93.0,11,35,-24,90.00079185968247,7.0,Transmission_System,0.0,27.0,1,0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,,2024-08,07-2022,03-2025,186.19,58.93,64.0,32,25,7,31.6504645791933,36.0,Transmission_System,0.0,0.0,0,0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,,2024-11,07-2022,03-2025,186.19,66.53,68.0,32,28,4,35.73231645093722,32.0,Transmission_System,0.0,0.0,0,0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,,2024-12,07-2022,03-2025,186.19,67.53,87.0,32,29,3,36.2694022235351,13.0,Transmission_System,0.0,0.0,0,0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,,2025-01,07-2022,03-2025,186.19,69.53,90.0,32,30,2,37.34357376873087,10.0,Transmission_System,0.0,0.0,0,0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,,2025-02,07-2022,03-2025,186.19,70.53,91.0,32,31,1,37.880659541328754,9.0,Transmission_System,0.0,0.0,0,0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,,2025-03,07-2022,03-2025,186.19,71.53,100.0,32,32,0,38.41774531392664,0.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2024-08,10-2022,10-2025,307.87,72.11,51.0,36,22,14,23.42222366583298,49.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2024-11,10-2022,10-2025,307.87,101.31,59.0,36,25,11,32.90674635398057,41.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2024-12,10-2022,10-2025,307.87,125.31,62.0,36,26,10,40.702244453827916,38.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2025-01,10-2022,10-2025,307.87,135.31,68.0,36,27,9,43.95036866209764,32.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2025-02,10-2022,10-2025,307.87,163.31,80.0,36,28,8,53.04511644525287,20.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2025-03,10-2022,10-2025,307.87,184.31,89.0,36,29,7,59.86617728261928,11.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2025-04,10-2022,10-2025,307.87,184.31,89.0,36,30,6,59.86617728261928,11.0,Transmission_System,0.0,0.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2025-05,10-2022,10-2025,307.87,234.9,99.9,36,31,5,76.29843765225583,0.09999999999999432,Transmission_System,0.0,-4.0,0,0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,,2025-06,10-2022,10-2025,307.87,298.87,100.0,36,32,4,97.07668821255724,0.0,Transmission_System,0.0,-4.0,0,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2024-08,02-2023,11-2023,385.84,85.61,37.0,9,18,-9,22.187953555878085,63.0,Transmission_System,0.0,10.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2024-09,02-2023,11-2023,385.84,136.71,50.0,9,19,-10,35.43178519593614,50.0,Transmission_System,0.0,14.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2024-11,02-2023,11-2023,385.84,186.71,63.0,9,21,-12,48.39052456976986,37.0,Transmission_System,0.0,14.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2024-12,02-2023,11-2023,385.84,200.71,71.0,9,22,-13,52.0189715944433,29.0,Transmission_System,0.0,15.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2025-01,02-2023,11-2023,385.84,206.71,78.0,9,23,-14,53.57402031930334,22.0,Transmission_System,0.0,16.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2025-02,02-2023,11-2023,385.84,251.71,85.0,9,24,-15,65.23688575575368,15.0,Transmission_System,0.0,16.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2025-03,02-2023,11-2023,385.84,252.71,89.0,9,25,-16,65.49606054323036,11.0,Transmission_System,0.0,18.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2025-04,02-2023,11-2023,385.84,258.71,91.0,9,26,-17,67.0511092680904,9.0,Transmission_System,0.0,19.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2025-05,02-2023,11-2023,385.84,369.79,93.0,9,27,-18,95.84024466099939,7.0,Transmission_System,0.0,19.0,1,0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,,2025-06,02-2023,11-2023,385.84,370.41,95.0,9,28,-19,96.00093302923493,5.0,Transmission_System,0.0,21.0,1,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2024-08,03-2023,11-2025,524.04,307.27,56.0,32,17,15,58.634837035340816,44.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2024-11,03-2023,11-2025,524.04,320.97,58.0,32,20,12,61.24914128692467,42.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2024-12,03-2023,11-2025,524.04,320.97,72.0,32,21,11,61.24914128692467,28.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2025-01,03-2023,11-2025,524.04,324.97,75.0,32,22,10,62.01244179833601,25.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2025-02,03-2023,11-2025,524.04,329.97,84.0,32,23,9,62.9665674376002,16.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2025-03,03-2023,11-2025,524.04,347.97,92.0,32,24,8,66.40141973895123,8.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2025-04,03-2023,11-2025,524.04,359.97,99.0,32,25,7,68.69132127318527,1.0,Transmission_System,0.0,0.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2025-05,03-2023,11-2025,524.04,359.97,99.0,32,26,6,68.69132127318527,1.0,Transmission_System,0.0,-5.0,0,0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,,2025-06,03-2023,11-2025,524.04,482.12,99.8,32,27,5,92.00061064040914,0.20000000000000284,Transmission_System,0.0,-4.0,0,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A  PART B,,2024-08,03-2023,11-2024,3546.94,1093.24,45.0,20,17,3,30.82206070584786,55.0,Transmission_System,0.0,0.0,0,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART- A  PART B,,2024-11,03-2023,11-2024,3546.94,1687.14,68.0,20,20,0,47.566071035878814,32.0,Transmission_System,0.0,4.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A  PART B,,2024-12,03-2023,11-2024,3546.94,1767.14,75.0,20,21,-1,49.82153631017159,25.0,Transmission_System,0.0,4.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A  PART B,,2025-01,03-2023,11-2024,3546.94,1940.14,80.0,20,22,-2,54.69897996582971,20.0,Transmission_System,0.0,6.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART- A  PART B,,2025-02,03-2023,11-2024,3546.94,2000.14,84.0,20,23,-3,56.390578921549285,16.0,Transmission_System,0.0,6.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART- A  PART B,,2025-03,03-2023,11-2024,3546.94,2106.14,87.0,20,24,-4,59.3790704099872,13.0,Transmission_System,0.0,6.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A  PART B,,2025-04,03-2023,11-2024,3546.94,2202.14,89.0,20,25,-5,62.08562873913852,11.0,Transmission_System,0.0,9.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A  PART B,,2025-05,03-2023,11-2024,3546.94,2759.0,97.0,20,26,-6,77.78535864717193,3.0,Transmission_System,0.0,9.0,1,0
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A  PART B,,2025-06,03-2023,11-2024,3546.94,2837.55,94.0,20,27,-7,79.99994361336815,6.0,Transmission_System,0.0,10.0,1,0
N18000353,ER WR TRANSMISSION LIMITED,,2024-08,03-2023,03-2025,281.16,27.14,26.0,24,17,7,9.652866695120215,74.0,Other_Power_Transmission,0.0,0.0,0,0
N18000353,ER WR TRANSMISSION LIMITED,,2024-11,03-2023,03-2025,281.16,54.14,50.0,24,20,4,19.25593967847489,50.0,Other_Power_Transmission,0.0,0.0,0,0
N18000353,ER WR TRANSMISSION LIMITED,,2024-12,03-2023,03-2025,281.16,62.14,57.0,24,21,3,22.1012946365059,43.0,Other_Power_Transmission,0.0,0.0,0,0
N18000353,ER WR TRANSMISSION LIMITED,,2025-01,03-2023,03-2025,281.16,89.14,63.0,24,22,2,31.704367619860573,37.0,Other_Power_Transmission,0.0,0.0,0,0
N18000353,ER WR TRANSMISSION LIMITED,,2025-02,03-2023,03-2025,281.16,99.14,84.0,24,23,1,35.261061317399346,16.0,Other_Power_Transmission,0.0,0.0,0,0
N18000353,ER WR TRANSMISSION LIMITED,,2025-03,03-2023,03-2025,281.16,129.14,84.0,24,24,0,45.93114241001564,16.0,Other_Power_Transmission,0.0,1.0,1,0
N18000353,ER WR TRANSMISSION LIMITED,,2025-04,03-2023,03-2025,281.16,162.14,91.0,24,25,-1,57.668231611893574,9.0,Other_Power_Transmission,0.0,2.0,1,0
N18000353,ER WR TRANSMISSION LIMITED,,2025-05,03-2023,03-2025,281.16,217.88,98.8,24,26,-2,77.49324228197467,1.2000000000000028,Other_Power_Transmission,0.0,3.0,1,0
N18000353,ER WR TRANSMISSION LIMITED,,2025-06,03-2023,03-2025,281.16,281.15,100.0,24,27,-3,99.99644330630244,0.0,Other_Power_Transmission,0.0,3.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2024-08,03-2023,09-2024,271.69,108.34,50.0,18,17,1,39.876329640398986,50.0,Transmission_System,0.0,1.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2024-09,03-2023,09-2024,271.69,117.04,54.0,18,18,0,43.078508594353856,46.0,Transmission_System,0.0,3.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2024-11,03-2023,09-2024,271.69,148.03,69.0,18,20,-2,54.484890868268984,31.0,Transmission_System,0.0,4.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2024-12,03-2023,09-2024,271.69,153.03,77.0,18,21,-3,56.32522360042695,23.0,Transmission_System,0.0,5.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2025-01,03-2023,09-2024,271.69,173.03,87.0,18,22,-4,63.68655452905886,13.0,Transmission_System,0.0,5.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2025-02,03-2023,09-2024,271.69,179.03,97.0,18,23,-5,65.89495380764842,3.0,Transmission_System,0.0,7.0,1,0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,,2025-03,03-2023,09-2024,271.69,186.03,100.0,18,24,-6,68.47141963266958,0.0,Transmission_System,0.0,6.0,1,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME-XXVIII AND XXIX,,2024-08,03-2023,03-2025,260.3,56.59,60.0,24,17,7,21.740299654245103,40.0,Transmission_System,0.0,0.0,0,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME-XXVIII AND XXIX,,2024-09,03-2023,03-2025,260.3,106.79,78.0,24,18,6,41.02573953131003,22.0,Transmission_System,0.0,0.0,0,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,,2024-11,03-2023,03-2025,260.3,128.79,89.0,24,20,4,49.477525931617365,11.0,Transmission_System,0.0,0.0,0,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,,2024-12,03-2023,03-2025,260.3,145.79,94.0,24,21,3,56.0084517864003,6.0,Transmission_System,0.0,0.0,0,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME-XXVIII AND XXIX,,2025-01,03-2023,03-2025,260.3,172.79,98.0,24,22,2,66.38109873223203,2.0,Transmission_System,0.0,0.0,0,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,,2025-02,03-2023,03-2025,260.3,180.79,98.0,24,23,1,69.45447560507107,2.0,Transmission_System,0.0,0.0,0,0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,,2025-03,03-2023,03-2025,260.3,187.79,100.0,24,24,0,72.14368036880522,0.0,Transmission_System,0.0,0.0,0,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2024-08,03-2023,09-2024,1433.28,485.77,40.0,18,17,1,33.89219133735209,60.0,Transmission_System,0.0,3.0,1,0
N18000356,1346  TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2024-09,03-2023,09-2024,1433.28,540.47,40.0,18,18,0,37.708612413485156,60.0,Transmission_System,0.0,3.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2024-12,03-2023,09-2024,1433.28,704.47,72.0,18,21,-3,49.15089863808886,28.0,Transmission_System,0.0,6.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2025-01,03-2023,09-2024,1433.28,801.47,80.0,18,22,-4,55.91859231971422,20.0,Transmission_System,0.0,6.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2025-02,03-2023,09-2024,1433.28,811.47,87.0,18,23,-5,56.61629269926323,13.0,Transmission_System,0.0,8.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2025-03,03-2023,09-2024,1433.28,850.47,89.0,18,24,-6,59.33732417950436,11.0,Transmission_System,0.0,8.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2025-04,03-2023,09-2024,1433.28,956.47,90.7,18,25,-7,66.73294820272383,9.299999999999997,Transmission_System,0.0,12.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2025-05,03-2023,09-2024,1433.28,1281.27,91.9,18,26,-8,89.39425653047556,8.099999999999994,Transmission_System,0.0,12.0,1,0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,,2025-06,03-2023,09-2024,1433.28,1290.22,91.9,18,27,-9,90.01869837017192,8.099999999999994,Transmission_System,0.0,12.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2024-08,03-2023,12-2024,922.3,191.77,25.0,21,17,4,20.792583757996315,75.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2024-09,03-2023,12-2024,922.3,259.67,30.0,21,18,3,28.154613466334165,70.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2024-12,03-2023,12-2024,922.3,350.67,70.0,21,21,0,38.021251219776644,30.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2025-01,03-2023,12-2024,922.3,465.67,74.0,21,22,-1,50.490079149951214,26.0,Substation_Grid_Equipment,0.0,3.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2025-02,03-2023,12-2024,922.3,513.67,83.0,21,23,-2,55.69445950341537,17.0,Substation_Grid_Equipment,0.0,3.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2025-03,03-2023,12-2024,922.3,587.67,88.0,21,24,-3,63.71787921500596,12.0,Substation_Grid_Equipment,0.0,5.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2025-04,03-2023,12-2024,922.3,672.67,88.7,21,25,-4,72.93396942426543,11.299999999999997,Substation_Grid_Equipment,0.0,5.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2025-05,03-2023,12-2024,922.3,823.07,88.7,21,26,-5,89.24102786511982,11.299999999999997,Substation_Grid_Equipment,0.0,6.0,1,0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,,2025-06,03-2023,12-2024,922.3,830.14,90.5,21,27,-6,90.00758972134881,9.5,Substation_Grid_Equipment,0.0,7.0,1,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2024-08,03-2023,03-2025,815.12,7.89,25.0,24,17,7,0.9679556384336048,75.0,Transmission_System,0.0,0.0,0,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2024-09,03-2023,03-2025,815.12,7.99,26.0,24,18,6,0.9802237707331437,74.0,Transmission_System,0.0,0.0,0,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2024-11,03-2023,03-2025,815.12,7.99,42.0,24,20,4,0.9802237707331437,58.0,Transmission_System,0.0,0.0,0,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2024-12,03-2023,03-2025,815.12,7.99,51.0,24,21,3,0.9802237707331437,49.0,Transmission_System,0.0,0.0,0,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2025-01,03-2023,03-2025,815.12,9.99,59.0,24,22,2,1.2255864167239179,41.0,Transmission_System,0.0,0.0,0,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2025-02,03-2023,03-2025,815.12,10.99,72.0,24,23,1,1.348267739719305,28.0,Transmission_System,0.0,1.0,1,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2025-03,03-2023,03-2025,815.12,10.99,83.0,24,24,0,1.348267739719305,17.0,Transmission_System,0.0,1.0,1,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2025-04,03-2023,03-2025,815.12,10.99,88.0,24,25,-1,1.348267739719305,12.0,Transmission_System,0.0,3.0,1,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2025-05,03-2023,03-2025,815.12,738.03,94.6,24,26,-2,90.5424968102856,5.400000000000006,Transmission_System,0.0,3.0,1,0
N18000358,TRANSMISSION NETWORK EXPANSION IN GUJARAT ASSOCIATED WITH INTEGRATION OF RE PROJECTS FROM KHAVDA POT,,2025-06,03-2023,03-2025,815.12,758.09,100.0,24,27,-3,93.00348414957307,0.0,Transmission_System,0.0,4.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2024-08,03-2023,12-2024,966.79,120.72,33.0,21,17,4,12.486682733582267,67.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2024-09,03-2023,12-2024,966.79,133.22,37.0,21,18,3,13.779621220740804,63.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2024-11,03-2023,12-2024,966.79,176.22,63.0,21,20,1,18.227329616566163,37.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2024-12,03-2023,12-2024,966.79,293.22,70.0,21,21,0,30.329233856370053,30.0,Substation_Grid_Equipment,0.0,2.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2025-01,03-2023,12-2024,966.79,362.22,74.0,21,22,-1,37.466254305485165,26.0,Substation_Grid_Equipment,0.0,3.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2025-02,03-2023,12-2024,966.79,433.22,82.0,21,23,-2,44.810144912545645,18.0,Substation_Grid_Equipment,0.0,3.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2025-03,03-2023,12-2024,966.79,548.22,90.0,21,24,-3,56.70517899440417,10.0,Substation_Grid_Equipment,0.0,5.0,1,0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",,2025-04,03-2023,12-2024,966.79,646.22,93.0,21,25,-4,66.84181673372707,7.0,Substation_Grid_Equipment,0.0,5.0,1,0
